name,form
OPTIRAY 320,VIAL
OPTIRAY 320,Syringe
OPTIRAY 350,Syringe
OPTIRAY 350,VIAL
OPTISON,VIAL
OPZELURA,Cream (g)
ORACEA,CAP IR DR
ORACIT,Solution
ORALONE,PASTE (G)
ORAPRED ODT,TAB RAPDIS
ORAVIG,MA BUC TAB
ORBACTIV,VIAL
ORENCIA,VIAL
ORENCIA,Syringe
ORENCIA CLICKJECT,AUTO INJCT
ORENITRAM ER,Tablet
ORFADIN,Capsule
ORGOVYX,Tablet
ORIAHNN,CAP SEQ
ORILISSA,Tablet
ORKAMBI,Tablet
ORKAMBI,GRAN PACK
ORLADEYO,Capsule
ORLISTAT,Capsule
ORPHENADRINE CITRATE,VIAL
ORPHENADRINE CITRATE ER,Tablet
ORPHENADRINE-ASPIRIN-CAFFEINE,Tablet
ORPHENGESIC FORTE,Tablet
ORTHO MICRONOR,Tablet
ORTHO TRI-CYCLEN,Tablet
ORTHO-NOVUM,Tablet
ORTHOVISC,Syringe
ORTIKOS,Capsule ER
OS-CAL 500-VIT D3,Tablet
OS-CAL 500-VIT D3,Chewable Tablet
OSCIMIN,Tablet
OSCIMIN SL,Subligual Tab
OSCIMIN SL,Tablet
OSCIMIN SL,TAB RAPDIS
OSCIMIN SL,Drops
OSCIMIN SL,ELIXIR
OSCIMIN SL,VIAL
OSELTAMIVIR PHOSPHATE,Capsule
OSELTAMIVIR PHOSPHATE,Oral Suspension
OSENI,Tablet
OSMITROL,IV SOLN
OSMITROL,VIAL
OSMOLEX ER,TAB BP 24H
OSMOPREP,Tablet
OSPHENA,Tablet
OTEZLA,Tablet
OTEZLA,TAB DS PK
OTOVEL,VIAL
OTREXUP,AUTO INJCT
OVACE,CLEANSER
OVACE,Shampoo
OVACE,CLNSR GEL
OVACE PLUS,Cream (g)
OVACE PLUS,Lotion
OVACE PLUS,CLEANSER
OVACE PLUS,Shampoo
OVACE PLUS,Foam
OVACE PLUS WASH,CLEANSER
OVACE PLUS WASH,Shampoo
OVACE PLUS WASH,CLNSR GEL
OVIDE,Lotion
OVIDREL,Syringe
OXACILLIN,FROZ.PIGGY
OXACILLIN SODIUM,VIAL
OXACILLIN SODIUM,VIAL PORT
OXALIPLATIN,VIAL
OXANDRIN,Tablet
OXANDROLONE,Tablet
OXAPROZIN,Tablet
OXAYDO,TABLET ORL
OXAZEPAM,Capsule
OXBRYTA,Tablet
OXBRYTA,TAB SUSP
OXCARBAZEPINE,Tablet
OXCARBAZEPINE,Oral Suspension
OXERVATE,Drops
OXICONAZOLE NITRATE,Cream (g)
OXISTAT,Lotion
OXISTAT,Cream (g)
OXLUMO,VIAL
OXTELLAR XR,Tablet ER 24H
OXYBUTYNIN CHLORIDE,Tablet
OXYBUTYNIN CHLORIDE,SYRUP
OXYBUTYNIN CHLORIDE ER,TAB ER 24
OXYCODONE HCL,Tablet
OXYCODONE HCL,Capsule
OXYCODONE HCL,Solution
OXYCODONE HCL,ORAL CONC
OXYCODONE HCL,Syringe
OXYCODONE HCL ER,Tablet ER 12H
OXYCODONE-ACETAMINOPHEN,Tablet
OXYCODONE-ACETAMINOPHEN,Solution
OXYCONTIN,Tablet ER 12H
OXYMETAZOLINE HCL,SPRAY
OXYMORPHONE HCL,Tablet
OXYMORPHONE HCL ER,Tablet ER 12H
OXYTOCIN,VIAL
OXYTROL,PATCH TDSW
OXYTROL FOR WOMEN,PATCH TD 4
OYSCO 500-VIT D3,Tablet
OZEMPIC,PEN INJCTR
OZOBAX,Tablet
OZOBAX,Solution
OZOBAX,Syringe
OZOBAX,VIAL
OZURDEX,IMPLANT
P-COL RITE,Tablet
PACERONE,Tablet
PACERONE,VIAL
PACERONE,Syringe
PACLITAXEL,VIAL
PACLITAXEL PROTEIN-BOUND,VIAL
PACNEX,CLEANSER
PACNEX,Gel
PACNEX,Foam
PACNEX,TOWELETTE
PACNEX HP,MED. PAD
PACNEX LP,MED. PAD
PADCEV,VIAL
PALFORZIA,CAP SPRINK
PALFORZIA,POWD PACK
PALIPERIDONE ER,TAB ER 24
PALONOSETRON HCL,VIAL
PALONOSETRON HCL,Syringe
PALYNZIQ,Syringe
PAMELOR,Capsule
PAMELOR,Solution
PAMIDRONATE DISODIUM,VIAL
PANCREAZE,CAPSULE DR
PANDEL,Cream (g)
PANHEMATIN,VIAL
PANOXYL,CLEANSER
PANOXYL,Cream (g)
PANRETIN,Gel
PANTOPRAZOLE SODIUM,TABLET DR
PANTOPRAZOLE SODIUM,GRANPKT DR
PANTOPRAZOLE SODIUM,VIAL
PANZYGA,VIAL
PAPAVERINE HCL,VIAL
PARAGARD T 380-A,IUD
PARAPLATIN,VIAL
PAREMYD,Drops
PARICALCITOL,Capsule
PARICALCITOL,VIAL
PARLODEL,Tablet
PARLODEL,Capsule
PARNATE,Tablet
PAROEX,MOUTHWASH
PAROMOMYCIN SULFATE,Capsule
PAROXETINE CR,Tablet ER 24H
PAROXETINE ER,Tablet ER 24H
PAROXETINE HCL,Tablet
PAROXETINE HCL,Oral Suspension
PAROXETINE MESYLATE,Capsule
PARSABIV,VIAL
PATADAY ONCE DAILY RELIEF,Drops
PATADAY TWICE DAILY RELIEF,Drops
PATADAY TWICE DAILY RELIEF,SPRAY/PUMP
PATANASE,Drops
PATANASE,SPRAY/PUMP
PAXIL,Tablet
PAXIL,Oral Suspension
PAXIL CR,Tablet ER 24H
PAXLOVID (EUA),TAB DS PK
PEDMARK,VIAL
PEDVAXHIB,VIAL
PEG 3350-ELECTROLYTE,SOLN RECON
PEG-3350 AND ELECTROLYTES,SOLN RECON
PEG-PREP,Kit
PEG3350-SOD SUL-NACL-KCL-ASB-C,POWD PACK
PEGASYS,VIAL
PEGASYS,Syringe
PEMAZYRE,Tablet
PEMETREXED,VIAL
PEMETREXED DISODIUM,VIAL
PEMFEXY,VIAL
PENCICLOVIR,Cream (g)
PENICILLAMINE,Capsule
PENICILLAMINE,Tablet
PENICILLIN G POTASSIUM,VIAL
PENICILLIN G PROCAINE,Syringe
PENICILLIN G SODIUM,VIAL
PENICILLIN GK-ISO-OSM DEXTROSE,FROZ.PIGGY
PENICILLIN V POTASSIUM,Tablet
PENICILLIN V POTASSIUM,SOLN RECON
PENNSAID,TABLET DR
PENNSAID,Gel
PENNSAID,Drops
PENNSAID,SOL MD PMP
PENTACEL,Kit
PENTAM 300,VIAL-NEB
PENTAM 300,VIAL
PENTAMIDINE ISETHIONATE,VIAL-NEB
PENTAMIDINE ISETHIONATE,VIAL
PENTASA,Capsule ER
PENTAZOCINE-NALOXONE HCL,Tablet
PENTETATE CALCIUM TRISODIUM,AMPUL
PENTETATE ZINC TRISODIUM,AMPUL
PENTOBARBITAL SODIUM,VIAL
PENTOXIFYLLINE,Tablet
PEPCID,Tablet
PEPCID,Oral Suspension
PEPCID,VIAL
PEPCID,PIGGYBACK
PEPCID AC,Tablet
PEPCID AC,Oral Suspension
PEPCID AC,VIAL
PEPCID AC,PIGGYBACK
PEPCID COMPLETE,Chewable Tablet
PEPTO-BISMOL,Tablet
PEPTO-BISMOL,Oral Suspension
PEPTO-BISMOL,Chewable Tablet
PEPTO-BISMOL TO-GO,Chewable Tablet
PERAMIVIR,VIAL
PERCOCET,Tablet
PERCOCET,Solution
PERCOGESIC BACKACHE RELIEF,Tablet
PERCOGESIC EXTRA STRENGTH,Tablet
PERDIEM,Tablet
PERFOROMIST,VIAL-NEB
PERIDEX,MOUTHWASH
PERIDEX,Liquid
PERIDEX,TOWELETTE
PERINDOPRIL ERBUMINE,Tablet
PERIOGARD,MOUTHWASH
PERJETA,VIAL
PERMETHRIN,Cream (g)
PERPHENAZINE,Tablet
PERPHENAZINE-AMITRIPTYLINE,Tablet
PERSA-GEL,Gel
PERSERIS,SUSER SYR
PERTZYE,CAPSULE DR
PEXEVA,Tablet
PFIZERPEN,VIAL
PHARBECHLOR,Tablet
PHARBEDRYL,Capsule
PHARBETOL,Tablet
PHAZYME,Capsule
PHEBURANE,GRANULES
PHENAGIL,Tablet
PHENASEPTIC,SPRAY
PHENAZOPYRIDINE HCL,Tablet
PHENDIMETRAZINE TARTRATE,Tablet
PHENDIMETRAZINE TARTRATE ER,Capsule ER
PHENELZINE SULFATE,Tablet
PHENERGAN,Tablet
PHENERGAN,SYRUP
PHENERGAN,SUPP.RECT
PHENERGAN,VIAL
PHENERGAN,AMPUL
PHENOBARBITAL,Tablet
PHENOBARBITAL,ELIXIR
PHENOBARBITAL-BELLADONNA,ELIXIR
PHENOBARBITAL-HYOSC-ATROP-SCOP,Tablet
PHENOBARBITAL-HYOSC-ATROP-SCOP,ELIXIR
PHENOHYTRO,Tablet
PHENOHYTRO,ELIXIR
PHENOXYBENZAMINE HCL,Capsule
PHENTERMINE HCL,Tablet
PHENTERMINE HCL,Capsule
PHENYLEPHRINE HCL,Drops
PHENYLEPHRINE HCL,Tablet
PHENYLEPHRINE HCL,VIAL
PHENYTEK,Capsule
PHENYTOIN,Chewable Tablet
PHENYTOIN,Oral Suspension
PHENYTOIN SODIUM,AMPUL
PHENYTOIN SODIUM,Syringe
PHENYTOIN SODIUM,VIAL
PHENYTOIN SODIUM EXTENDED,Capsule
PHESGO,VIAL
PHEXXI,GEL/PF APP
PHILITH,Tablet
PHILLIPS,Tablet
PHILLIPS,Capsule
PHILLIPS LAXATIVE,Capsule
PHILLIPS MILK OF MAGNESIA,Oral Suspension
PHOS-FLUR,Solution
PHOS-NAK,Tablet
PHOS-NAK,POWD PACK
PHOSLYRA,Solution
PHOSPHA 250 NEUTRAL,Tablet
PHOSPHA 250 NEUTRAL,POWD PACK
PHOSPHASAL,Tablet
PHOSPHO-TRIN 250 NEUTRAL,Tablet
PHOSPHO-TRIN K500,TABLET SOL
PHOSPHOLINE IODIDE,Drops
PHOSPHOROUS,Tablet
PHOSPHOROUS,POWD PACK
PHOSPHORUS-SODIUM-POTASSIUM,POWD PACK
PHOTOFRIN,VIAL
PHYSICIANS EZ USE B-12,Kit
PHYSOSTIGMINE SALICYLATE,AMPUL
PHYTONADIONE,Tablet
PHYTONADIONE,VIAL
PHYTONADIONE,AMPUL
PHYTONADIONE,Syringe
PIFELTRO,Tablet
PILOCARPINE HCL,Tablet
PILOCARPINE HCL,Drops
PIMECROLIMUS,Cream (g)
PIMOZIDE,Tablet
PIMTREA,Tablet
PINAWAY,Oral Suspension
PINDOLOL,Tablet
PINK BISMUTH,Tablet
PINK BISMUTH,Chewable Tablet
PINK BISMUTH,Oral Suspension
PIOGLITAZONE HCL,Tablet
PIOGLITAZONE-GLIMEPIRIDE,Tablet
PIOGLITAZONE-METFORMIN,Tablet
PIPERACILLIN-TAZOBACTAM,VIAL
PIPERACILLIN-TAZOBACTAM,VIAL PORT
PIQRAY,Tablet
PIRFENIDONE,Tablet
PIRMELLA,Tablet
PIROXICAM,Capsule
PITOCIN,VIAL
PLAIN NIACIN,Tablet
PLAN B ONE-STEP,Tablet
PLANTAR WART REMOVER,Patch
PLAQUENIL,Tablet
PLASBUMIN-25,VIAL
PLASBUMIN-5,VIAL
PLASMANATE,VIAL
PLAVIX,Tablet
PLEGRIDY,Syringe
PLEGRIDY PEN,PEN INJCTR
PLENVU,POWD PK SQ
PLEXION,CLEANSER
PLEXION,SUSPENSION
PLEXION,Lotion
PLEXION,Cream (g)
PLEXION,MED. PAD
PLIAGLIS,Cream (g)
PLUVICTO,VIAL
PNEUMOVAX 23,Syringe
PNEUMOVAX 23,VIAL
PNV-DHA,Capsule
PNV-SELECT,Tablet
PODOCON-25,Liquid
PODOFILOX,Solution
POLIVY,VIAL
POLY-IRON,Capsule
POLYCIN,Ointment
POLYETHYLENE GLYCOL 3350,Powder
POLYETHYLENE GLYCOL 3350,POWD PACK
POLYMYXIN B SUL-TRIMETHOPRIM,Drops
POLYMYXIN B SULFATE,VIAL
POLYSACCHARIDE IRON,Capsule
POLYSPORIN,Ointment
POLYSPORIN,OINT PACK
POLYTRIM,Drops
POLYVINYL ALCOHOL,Drops
POMALYST,Capsule
PONVORY,Tablet
PONVORY,TAB DS PK
PORTIA,Tablet
PORTRAZZA,VIAL
POSACONAZOLE,TABLET DR
POSIMIR,VIAL
POTASS CIT-SOD CIT-CITRIC ACID,Solution
POTASSIUM ACETATE,VIAL
POTASSIUM CHLORIDE,Tablet
POTASSIUM CHLORIDE,TAB ER PRT
POTASSIUM CHLORIDE,Capsule ER
POTASSIUM CHLORIDE,PACKET
POTASSIUM CHLORIDE,Liquid
POTASSIUM CHLORIDE,PIGGYBACK
POTASSIUM CHLORIDE,VIAL
POTASSIUM CHLORIDE,AMPUL
POTASSIUM CHLORIDE,IV SOLN
POTASSIUM CHLORIDE-DEXTROSE 5%,IV SOLN
POTASSIUM CHLORIDE-WATER,PIGGYBACK
POTASSIUM CHLORIDE-WATER,Syringe
POTASSIUM CITRATE ER,Tablet
POTASSIUM CITRATE-CITRIC ACID,Solution
POTASSIUM IODIDE,Solution
POTASSIUM IODIDE,Drops
POTASSIUM PHOSPHATE,VIAL
POTASSIUM PHOSPHATES,VIAL
POTELIGEO,VIAL
POVIDONE-IODINE,Solution
POVIDONE-IODINE,Ointment
POVIDONE-IODINE,MED. SWAB
POVIDONE-IODINE,MED. PAD
POVIDONE-IODINE,LIQUID PKT
POVIDONE-IODINE,SPRAY
POVIDONE-IODINE,GEL (ML)
POWDERLAX,POWD PACK
POWDERLAX,Powder
PR BENZOYL PEROXIDE,Foam
PR BENZOYL PEROXIDE,TOWELETTE
PR BENZOYL PEROXIDE,CLEANSER
PR NATAL 400,COMBO. PKG
PR NATAL 400 EC,CMBPKGDRCP
PR NATAL 430,COMBO. PKG
PR NATAL 430 EC,CMBPKGDRCP
PRADAXA,Capsule
PRALATREXATE,VIAL
PRALUENT PEN,PEN INJCTR
PRAMIPEXOLE DIHYDROCHLORIDE,Tablet
PRAMIPEXOLE ER,Tablet ER 24H
PRAMOSONE,Cream (g)
PRAMOSONE,Ointment
PRAMOSONE,Lotion
PRASUGREL HCL,Tablet
PRAVASTATIN SODIUM,Tablet
PRAXBIND,VIAL
PRAZIQUANTEL,Tablet
PRAZOSIN HCL,Capsule
PRE-ATTACHED LTA KIT,JELLY(ML)
PRE-ATTACHED LTA KIT,Cream (g)
PRE-ATTACHED LTA KIT,JEL/PF APP
PRE-ATTACHED LTA KIT,Solution
PRE-ATTACHED LTA KIT,VIAL
PRE-ATTACHED LTA KIT,AMPUL
PRE-ATTACHED LTA KIT,Syringe
PRE-ATTACHED LTA KIT,PEN INJCTR
PRECEDEX,VIAL
PRECOSE,Tablet
PRED FORTE,Eye Dropper
PRED MILD,Eye Dropper
PRED-G,Eye Dropper
PRED-G,Ointment
PREDNICARBATE,Ointment
PREDNICARBATE,Cream (g)
PREDNISOLONE,Solution
PREDNISOLONE ACETATE,Eye Dropper
PREDNISOLONE SODIUM PHOS ODT,TAB RAPDIS
PREDNISOLONE SODIUM PHOSPHATE,Solution
PREDNISOLONE SODIUM PHOSPHATE,Drops
PREDNISONE,Tablet
PREDNISONE,TAB DS PK
PREDNISONE,Solution
PREDNISONE INTENSOL,ORAL CONC
PREFEST,Tablet
PREGABALIN,Capsule
PREGABALIN,Solution
PREGABALIN ER,Tablet ER 24H
PREGNYL,VIAL
PREHEVBRIO,VIAL
PREMARIN,CREAM/APPL
PREMARIN,Tablet
PREMARIN,VIAL
PREMPHASE,Tablet
PREMPRO,Tablet
PRENA1 TRUE,COMBO. PKG
PRENAISSANCE PLUS,Capsule
PRENATABS RX,Tablet
PRENATAL 19,Chewable Tablet
PRENATAL PLUS,Tablet
PRENATAL PLUS VITAMIN-MINERAL,Tablet
PRENATAL PLUS-DHA,COMBO. PKG
PRENATAL VITAMIN PLUS LOW IRON,Tablet
PRENATE DHA,Capsule
PRENATE MINI,Capsule
PRENATE RESTORE,Capsule
PREPARATION H,OINT/APPL
PREPARATION H TOTABLES,MED. PAD
PREPIDIL,GEL/PF APP
PRES GEN,Liquid
PRESTALIA,Tablet
PRETOMANID,Tablet
PREVACID,CAPSULE DR
PREVACID,TAB RAP DR
PREVACID 24HR,CAPSULE DR
PREVACID 24HR,TAB RAP DR
PREVALITE,Powder
PREVALITE,POWD PACK
PREVIDENT,PASTE (ML)
PREVIDENT,Gel
PREVIDENT,Solution
PREVIDENT,Drops
PREVIDENT,Chewable Tablet
PREVIDENT,Cream (g)
PREVIDENT 5000 DRY MOUTH,PASTE (ML)
PREVIDENT 5000 DRY MOUTH,Gel
PREVIDENT 5000 DRY MOUTH,Solution
PREVIDENT 5000 DRY MOUTH,Drops
PREVIDENT 5000 DRY MOUTH,Chewable Tablet
PREVIDENT 5000 DRY MOUTH,Cream (g)
PREVIDENT 5000 ENAMEL PROTECT,PASTE (ML)
PREVIDENT 5000 ORTHO DEFENSE,PASTE (ML)
PREVIDENT 5000 ORTHO DEFENSE,Gel
PREVIDENT 5000 ORTHO DEFENSE,Solution
PREVIDENT 5000 ORTHO DEFENSE,Drops
PREVIDENT 5000 ORTHO DEFENSE,Chewable Tablet
PREVIDENT 5000 ORTHO DEFENSE,Cream (g)
PREVIDENT 5000 PLUS,Cream (g)
PREVIDENT 5000 SENSITIVE,PASTE (ML)
PREVNAR 13,Syringe
PREVNAR 20,Syringe
PREVYMIS,Tablet
PREVYMIS,VIAL
PREZCOBIX,Tablet
PREZISTA,Tablet
PREZISTA,Oral Suspension
PRIALT,VIAL
PRIFTIN,Tablet
PRILOHEAL PLUS 30,Cream (g)
PRILOHEAL PLUS 30,Kit
PRILOSEC,SUSPDR PKT
PRILOSEC OTC,TABLET DR
PRILOSEC OTC,CAPSULE DR
PRILOVIX,Cream (g)
PRILOVIX,Kit
PRILOVIX LITE PLUS,Cream (g)
PRILOVIX LITE PLUS,Kit
PRILOVIX PLUS,Cream (g)
PRILOVIX PLUS,Kit
PRILOVIX ULTRALITE PLUS,Cream (g)
PRILOVIX ULTRALITE PLUS,Kit
PRIMAQUINE,Tablet
PRIMATENE ASTHMA,Tablet
PRIMATENE MIST,HFA AER AD
PRIMAXIN,VIAL
PRIMIDONE,Tablet
PRIMLEV,Tablet
PRIMSOL,Solution
PRISTIQ,Tablet ER 24H
PRIVIGEN,VIAL
PRO DNA COLLECTION,Kit
PRO DNA MEDICATED COLLECTION,Kit
PRO FE,Capsule
PROAIR DIGIHALER,AER PW BAS
PROAIR RESPICLICK,AER POW BA
PROBENECID,Tablet
PROBENECID-COLCHICINE,Tablet
PROCAINAMIDE HCL,VIAL
PROCAINAMIDE HCL,Syringe
PROCARDIA XL,TAB ER
PROCENTRA,Solution
PROCHLORPERAZINE,SUPP.RECT
PROCHLORPERAZINE EDISYLATE,VIAL
PROCHLORPERAZINE MALEATE,Tablet
PROCORT,CREAM/APPL
PROCRIT,VIAL
PROCTO-MED HC,CRM/PE APP
PROCTO-PAK,CRM/PE APP
PROCTOCORT,SUPP.RECT
PROCTOCORT,Cream (g)
PROCTOFOAM-HC,Foam
PROCTOSOL-HC,CRM/PE APP
PROCTOZONE-HC,CRM/PE APP
PROCYSBI,CAP DR SPR
PROCYSBI,GRANDR PKT
PROFERRIN,Tablet
PROFILNINE,VIAL
PROFINAC,Kit
PROGESTERONE,Capsule
PROGESTERONE,VIAL
PROGLYCEM,Oral Suspension
PROGRAF,Ointment
PROGRAF,Capsule
PROHANCE,VIAL
PROHANCE,Syringe
PROHANCE MULTIPACK,VIAL
PROLASTIN C,VIAL
PROLATE,Tablet
PROLATE,Solution
PROLENSA,Drops
PROLEUKIN,VIAL
PROLIA,Syringe
PROMACTA,Tablet
PROMACTA,POWD PACK
PROMETHAZINE HCL,Tablet
PROMETHAZINE HCL,SYRUP
PROMETHAZINE HCL,SUPP.RECT
PROMETHAZINE HCL,VIAL
PROMETHAZINE HCL,AMPUL
PROMETHAZINE VC,SYRUP
PROMETHAZINE VC-CODEINE,SYRUP
PROMETHAZINE-CODEINE,SYRUP
PROMETHAZINE-PHENYLEPH-CODEINE,SYRUP
PROMETHAZINE-PHENYLEPHRINE,SYRUP
PROMETHEGAN,SUPP.RECT
PROMETRIUM,Capsule
PROMETRIUM,VIAL
PROMOLAXIN,Tablet
PROMOLAXIN,Capsule
PROPAFENONE HCL,Tablet
PROPAFENONE HCL ER,Capsule ER 12H
PROPARACAINE HCL,Drops
PROPECIA,Tablet
PROPOFOL,VIAL
PROPOVEN (EUA),VIAL
PROPRANOLOL HCL,Tablet
PROPRANOLOL HCL,Solution
PROPRANOLOL HCL,VIAL
PROPRANOLOL HCL ER,CAP SA 24H
PROPRANOLOL-HYDROCHLOROTHIAZID,Tablet
PROPYLTHIOURACIL,Tablet
PROQUAD,VIAL
PROSCAR,Tablet
PROSTIN VR PEDIATRIC,AMPUL
PROTAMINE SULFATE,VIAL
PROTONIX,TABLET DR
PROTONIX,GRANPKT DR
PROTONIX,VIAL
PROTONIX IV,TABLET DR
PROTONIX IV,GRANPKT DR
PROTONIX IV,VIAL
PROTOPIC,Ointment
PROTOPIC,Capsule
PROTRIPTYLINE HCL,Tablet
PROVAYBLUE,AMPUL
PROVAYBLUE,VIAL
PROVENGE,PLAST. BAG
PROVENTIL HFA,HFA AER AD
PROVERA,Tablet
PROVERA,VIAL
PROVERA,Syringe
PROVIGIL,Tablet
PROVISC,Syringe
PROVOCHOLINE,VIAL-NEB
PROZAC,Capsule
PROZAC,Tablet
PROZAC,Solution
PRUDOXIN,Cream (g)
PSEUDOEPHEDRINE ER,Tablet
PSEUDOEPHEDRINE HCL,Tablet
PSORIASIS MEDICATED,Shampoo
PSYLLIUM FIBER,Capsule
PULMICORT,AMPUL-NEB
PULMICORT,SPRAY/PUMP
PULMICORT FLEXHALER,AER POW BA
PULMOSAL,TABLET SOL
PULMOSAL,VIAL-NEB
PULMOSAL,Drops
PULMOSAL,IRRIG SOLN
PULMOSAL,VIAL
PULMOSAL,Ointment
PULMOSAL,IV SOLN
PULMOSAL,Syringe
PULMOSAL,PGGYBK PRT
PULMOSAL,Solution
PULMOSAL,PGY VL PRT
PULMOSAL,CARTRIDGE
PULMOZYME,Solution
PURE AND GENTLE SALINE ENEMA,ENEMA
PURELAX,POWD PACK
PURELAX,Powder
PURIXAN,Oral Suspension
PYLERA,Capsule
PYRAZINAMIDE,Tablet
PYRIDIUM,Tablet
PYRIDOSTIGMINE BROMIDE,Tablet
PYRIDOSTIGMINE BROMIDE,Solution
PYRIDOSTIGMINE BROMIDE ER,Tablet
PYRIDOXINE HCL,Tablet
PYRIDOXINE HCL,VIAL
PYRIMETHAMINE,Tablet
PYRUKYND,Tablet
PYRUKYND,TAB DS PK
Q-SORB CO Q-10,Capsule
QBRELIS,Solution
QBREXZA,TOWELETTE
QDOLO,Tablet
QDOLO,Solution
QELBREE,Capsule ER 24H
QINLOCK,Tablet
QNASL,HFA AER AD
QNASL CHILDREN,HFA AER AD
QSYMIA,CPMP 24HR
QTERN,Tablet
QUADRACEL DTAP-IPV,VIAL
QUADRACEL DTAP-IPV,Syringe
QUALAQUIN,Capsule
QUARTETTE,TBDSPK 3MO
QUAZEPAM,Tablet
QUDEXY XR,CAP SPR 24
QUDEXY XR,Capsule ER 24H
QUELICIN,VIAL
QUELICIN,Syringe
QUESTRAN,POWD PACK
QUESTRAN,Powder
QUESTRAN LIGHT,POWD PACK
QUESTRAN LIGHT,Powder
QUETIAPINE FUMARATE,Tablet
QUETIAPINE FUMARATE ER,Tablet ER 24H
QUILLICHEW ER,TAB CBP24H
QUILLIVANT XR,SU ER RC24
QUINAPRIL HCL,Tablet
QUINAPRIL-HYDROCHLOROTHIAZIDE,Tablet
QUINIDINE GLUCONATE,Tablet
QUINIDINE SULFATE,Tablet
QUININE SULFATE,Capsule
QUINJA,Gel
QUIT 2,GUM
QUIT 2,LOZENGE
QUIT 4,GUM
QUIT 4,LOZENGE
QULIPTA,Tablet
QUTENZA,Kit
QUVIVIQ,Tablet
QUZYTTIR,VIAL
QVAR REDIHALER,HFA AEROBA
RABAVERT,VIAL
RABEPRAZOLE SODIUM,TABLET DR
RABEPRAZOLE SODIUM,CAP DR SPR
RADICAVA,PIGGYBACK
RADICAVA ORS,Oral Suspension
RAGWITEK,Subligual Tab
RALOXIFENE HCL,Tablet
RAMELTEON,Tablet
RAMIPRIL,Capsule
RANEXA,Tablet ER 12H
RANOLAZINE ER,Tablet ER 12H
RAPAFLO,Capsule
RAPAMUNE,Tablet
RAPAMUNE,Solution
RAPIVAB,VIAL
RASAGILINE MESYLATE,Tablet
RASUVO,AUTO INJCT
RAVICTI,Liquid
RAYALDEE,CAP SA 24H
RAYOS,TABLET DR
RAZADYNE ER,CAP24H PEL
READI-CAT 2,Oral Suspension
READY TO USE ENEMA,ENEMA
REALHEAL-I,Cream (g)
REALHEAL-I,Kit
REALLIEF GEL-I,Kit
REBIF,Syringe
REBIF REBIDOSE,PEN INJCTR
REBLOZYL,VIAL
REBYOTA,ENEMA
RECARBRIO,VIAL
RECLAST,PGGYBK BTL
RECLAST,VIAL
RECLAST,PIGGYBACK
RECLIPSEN,Tablet
RECOMBINATE,VIAL
RECOMBIVAX HB,Syringe
RECOMBIVAX HB,VIAL
RECORLEV,Tablet
RECOTHROM,VIAL
RECTASMOOTHE,Cream (g)
RECTICARE,Cream (g)
RECTIV,Ointment
REDITREX,Syringe
REFENESEN,Tablet
REFENESEN DM,Tablet
REFENESEN PE,Tablet
REFISSA,Cream (g)
REGLAN,Tablet
REGLAN,Solution
REGLAN,VIAL
REGLAN,Syringe
REGONOL,AMPUL
REGRANEX,Gel
RELADOR PAK,Cream (g)
RELADOR PAK,Kit
RELADOR PAK PLUS,Cream (g)
RELADOR PAK PLUS,Kit
RELAFEN DS,Tablet
RELENZA,BLST W/DEV
RELEUKO,VIAL
RELEUKO,Syringe
RELEXXII,TAB ER 24
RELISTOR,Tablet
RELISTOR,Syringe
RELISTOR,VIAL
RELPAX,Tablet
RELTONE,Tablet
RELTONE,Capsule
RELYVRIO,POWD PACK
REMDESIVIR (EUA),VIAL
REMERON,Tablet
REMERON,TAB RAPDIS
REMICADE,VIAL
REMODULIN,VIAL
RENACIDIN,IRRIG SOLN
RENAGEL,Tablet
RENFLEXIS,VIAL
RENOVA,Cream (g)
RENOVA PUMP,Cream (g)
RENVELA,Tablet
RENVELA,POWD PACK
REPAGLINIDE,Tablet
REPAGLINIDE-METFORMIN HCL,Tablet
REPATHA PUSHTRONEX,WEAR INJCT
REPATHA SURECLICK,PEN INJCTR
REPATHA SYRINGE,Syringe
RESCON-DM,Liquid
RESCON-GG,Liquid
RESTASIS,DROPERETTE
RESTASIS MULTIDOSE,Drops
RESTORA RX,Capsule
RESTORE PLUS,DROPERETTE
RESTORE PM,Ointment
RESTORIL,Capsule
RETACRIT,VIAL
RETEVMO,Capsule
RETHYMIC,IMPLANT
RETIN-A,Cream (g)
RETIN-A,Gel
RETIN-A,Capsule
RETIN-A MICRO,Gel
RETIN-A MICRO,GEL W/PUMP
RETIN-A MICRO PUMP,GEL W/PUMP
RETISERT,IMPLANT
RETROVIR,SYRUP
RETROVIR,Capsule
RETROVIR,Tablet
REVATIO,Tablet
REVATIO,Oral Suspension
REVATIO,VIAL
REVCOVI,VIAL
REVLIMID,Capsule
REVONTO,VIAL
REXULTI,Tablet
REYATAZ,Capsule
REYVOW,Tablet
REZIPRES,AMPUL
REZLIDHIA,Capsule
REZUROCK,Tablet
RHOFADE,Cream (g)
RHOGAM ULTRA-FILTERED PLUS,Syringe
RHOPHYLAC,Syringe
RHOPRESSA,Drops
RIABNI,VIAL
RIASTAP,VIAL
RIAX,Foam
RIAX,TOWELETTE
RIBAVIRIN,Capsule
RIBAVIRIN,Tablet
RIBAVIRIN,VIAL-NEB
RID,Shampoo
RID,Kit
RID,SPRAY
RIDAURA,Capsule
RIFABUTIN,Capsule
RIFADIN,Capsule
